,iso2c,code,year,country,trade,gdppc,education,competitiveness,urban,id,cocscore
1627,GT,GTM,2000,Guatemala,49.1455879,70728324771,36.16367,NA,45.127,510,-0.678275287
1628,GT,GTM,2001,Guatemala,69.5445466,72378116926,39.00278,NA,45.532,NA,NA
1629,GT,GTM,2002,Guatemala,66.03186122,75176706729,42.80539,NA,45.937,726,-0.498960882
1630,GT,GTM,2003,Guatemala,65.9596494,77079271564,NA,NA,46.344,942,-0.665275574
1631,GT,GTM,2004,Guatemala,69.07811958,79508873324,47.26435,NA,46.756,1158,-0.537537754
1632,GT,GTM,2005,Guatemala,66.04865708,82100950531,49.75882,344,47.172,1374,-0.632106066
1633,GT,GTM,2006,Guatemala,66.81818595,86517798498,52.00338,344,47.593,1590,-0.74004513
1634,GT,GTM,2007,Guatemala,67.89849543,91971929509,54.10194,344,48.019,1806,-0.688935459
1635,GT,GTM,2008,Guatemala,64.12522756,94989601993,55.12558,344,48.449,2022,-0.615245223
1636,GT,GTM,2009,Guatemala,57.10599341,95489288177,57.3281,344,48.884,2238,-0.478128731
1637,GT,GTM,2010,Guatemala,62.11493237,98229341357,63.14287,344,49.323,2454,-0.481299341
1638,GT,GTM,2011,Guatemala,63.98419118,1.02318E+11,63.74315,344,49.765,2670,-0.470055163
1639,GT,GTM,2012,Guatemala,60.9824754,1.05356E+11,64.07071,332,50.212,2886,-0.615639567
1640,GT,GTM,2013,Guatemala,58.54833582,1.09252E+11,64.15613,326,50.661,3102,-0.577307105
1641,GT,GTM,2014,Guatemala,56.26564786,1.13895E+11,63.53116,256,51.115,3318,-0.699251056
1661,GW,GNB,1996,Guinea-Bissau,42.3601715,2075923262,NA,NA,33.42,80,-1.090980411
1662,GW,GNB,1997,Guinea-Bissau,60.89989786,2210858274,NA,NA,34.215,NA,NA
1663,GW,GNB,1998,Guinea-Bissau,50.28654212,1589607547,NA,NA,35.019,296,-1.143232703
1664,GW,GNB,1999,Guinea-Bissau,67.67764754,1605909567,NA,NA,35.832,NA,NA
1665,GW,GNB,2000,Guinea-Bissau,54.87335091,1693062076,17.18758,NA,36.654,512,-0.966772974
1666,GW,GNB,2001,Guinea-Bissau,48.01758272,1730121628,NA,NA,37.482,NA,NA
1667,GW,GNB,2002,Guinea-Bissau,41.18439956,1713076858,NA,NA,38.318,728,-0.853983343
1668,GW,GNB,2003,Guinea-Bissau,43.27161881,1722815874,NA,NA,39.162,944,-1.067822576
1669,GW,GNB,2004,Guinea-Bissau,44.84511204,1770389746,NA,NA,40.013,1160,-1.144352555
1670,GW,GNB,2005,Guinea-Bissau,48.42766402,1845904397,30.53258,208,40.867,1376,-1.095466971
1671,GW,GNB,2006,Guinea-Bissau,49.54120054,1888540176,32.64118,208,41.729,1592,-0.984620214
1672,GW,GNB,2007,Guinea-Bissau,54.11643135,1949061631,NA,208,42.596,1808,-1.139386535
1673,GW,GNB,2008,Guinea-Bissau,52.76796864,2011527312,NA,208,43.468,2024,-1.085946083
1674,GW,GNB,2009,Guinea-Bissau,53.76139051,2078197528,NA,208,44.342,2240,-1.104419231
1675,GW,GNB,2010,Guinea-Bissau,55.32758617,2170303693,NA,208,45.221,2456,-1.062570214
1676,GW,GNB,2011,Guinea-Bissau,57.63940735,2366252938,NA,208,46.081,2672,-1.053486943
1677,GW,GNB,2012,Guinea-Bissau,39.61366677,2313406997,NA,208,46.924,2888,-1.225528479
1678,GW,GNB,2013,Guinea-Bissau,41.71939582,2321010944,NA,208,47.747,3104,-1.330201864
1679,GW,GNB,2014,Guinea-Bissau,39.94192925,2379971267,NA,208,48.55,3320,-1.512266874
1680,GY,GUY,1996,Guyana,211.3375313,3206010804,NA,NA,29.048,81,-0.441928476
1681,GY,GUY,1997,Guyana,209.13667,3405647441,NA,NA,28.959,NA,NA
1682,GY,GUY,1998,Guyana,203.8431752,3347459668,NA,NA,28.871,297,-0.357741654
1683,GY,GUY,1999,Guyana,201.0593128,3446875236,82.91595,NA,28.782,NA,NA
1684,GY,GUY,2000,Guyana,206.768601,3399421157,NA,NA,28.694,513,-0.384051472
1685,GY,GUY,2001,Guyana,206.4120419,3475908109,102.16738,NA,28.606,NA,NA
1686,GY,GUY,2002,Guyana,198.2326313,3512439930,NA,NA,28.518,729,-0.407923877
1687,GY,GUY,2003,Guyana,189.6047357,3477130943,94.53767,NA,28.431,945,-0.450591505
1688,GY,GUY,2004,Guyana,201.4506314,3591665021,NA,NA,28.358,1161,-0.452198714
1689,GY,GUY,2005,Guyana,203.8293896,3521379328,96.86823,288,28.301,1377,-0.57629478
1690,GY,GUY,2006,Guyana,128.0421559,3702012331,NA,288,28.258,1593,-0.619509041
1691,GY,GUY,2007,Guyana,129.1463037,3961905201,88.3275,288,28.231,1809,-0.627732277
1692,GY,GUY,2008,Guyana,138.5914903,4040218083,87.00612,288,28.218,2025,-0.528218806
1693,GY,GUY,2009,Guyana,124.9717996,4174297737,88.05554,288,28.221,2241,-0.541827023
1694,GY,GUY,2010,Guyana,131.2968405,4356750840,88.64228,288,28.239,2457,-0.554820895
1695,GY,GUY,2011,Guyana,140.7749334,4593632875,92.48394,263,28.271,2673,-0.599664509
1696,GY,GUY,2012,Guyana,145.2603251,4814883316,89.33684,263,28.319,2889,-0.750784993
1697,GY,GUY,2013,Guyana,130.5481042,5066298509,NA,256,28.382,3105,-0.645271361
1698,GY,GUY,2014,Guyana,131.8910219,NA,NA,256,28.459,3321,-0.732826412
1718,HN,HND,1996,Honduras,98.81916965,19373551640,NA,NA,43.442,83,-1.033742428
1719,HN,HND,1997,Honduras,98.00394645,20341012293,NA,NA,43.944,NA,NA
1720,HN,HND,1998,Honduras,100.5011499,20931224140,NA,NA,44.447,299,-0.869159997
1721,HN,HND,1999,Honduras,97.00114143,20535721356,NA,NA,44.952,NA,NA
1722,HN,HND,2000,Honduras,120.3921646,21716145048,NA,NA,45.458,515,-0.887372971
1723,HN,HND,2001,Honduras,115.9430717,22307517649,NA,NA,45.964,NA,NA
1724,HN,HND,2002,Honduras,117.9974545,23145017230,NA,NA,46.593,731,-0.96032238
1725,HN,HND,2003,Honduras,122.2482772,24197429971,NA,NA,47.233,947,-0.839503527
1726,HN,HND,2004,Honduras,135.4617587,25705487115,NA,NA,47.875,1163,-0.810893714
1727,HN,HND,2005,Honduras,136.489768,27260823119,NA,424,48.516,1379,-0.742228746
1728,HN,HND,2006,Honduras,133.1318351,29051107767,61.16965,424,49.158,1595,-0.746701956
1729,HN,HND,2007,Honduras,135.0706349,30848885361,63.63009,424,49.8,1811,-0.692525804
1730,HN,HND,2008,Honduras,135.7489552,32154286828,64.19106,224,50.438,2027,-0.842342675
1731,HN,HND,2009,Honduras,96.90500602,31372414225,NA,224,51.07,2243,-0.868874848
1732,HN,HND,2010,Honduras,109.4418382,32542963029,72.6366,224,51.696,2459,-0.865697026
1733,HN,HND,2011,Honduras,122.2169026,33791210423,73.09775,224,52.316,2675,-0.796166301
1734,HN,HND,2012,Honduras,121.1882158,35186343988,72.51014,224,52.93,2891,-0.940050125
1735,HN,HND,2013,Honduras,116.3060492,36168591807,70.6631,224,53.537,3107,-0.950608075
1736,HN,HND,2014,Honduras,112.6092346,37284470613,68.38009,224,54.137,3323,-0.785751045
1737,HR,HRV,1996,Croatia,67.98899544,62004829914,81.65051,NA,55.031,50,-0.819545865
1738,HR,HRV,1997,Croatia,75.5462765,66125344831,82.66595,NA,55.17,NA,NA
1739,HR,HRV,1998,Croatia,65.76340439,67356520003,84.03807,NA,55.309,266,-0.715806127
1740,HR,HRV,1999,Croatia,66.96769428,66726399764,85.36897,NA,55.448,NA,NA
1741,HR,HRV,2000,Croatia,76.05694432,69240314320,85.52747,NA,55.587,482,-0.207531929
1742,HR,HRV,2001,Croatia,80.84477357,71618306698,85.7646,NA,55.725,NA,NA
1743,HR,HRV,2002,Croatia,83.21899405,75375742917,86.85451,NA,55.876,698,0.248567939
1744,HR,HRV,2003,Croatia,85.21914353,79565056636,88.31845,NA,56.04,914,0.163371816
1745,HR,HRV,2004,Croatia,84.92487766,82813547272,NA,NA,56.217,1130,0.199682772
1746,HR,HRV,2005,Croatia,84.72784068,86261771622,93.14652,232,56.406,1346,0.140602946
1747,HR,HRV,2006,Croatia,86.06567354,90389501665,94.93403,196,56.608,1562,0.085635804
1748,HR,HRV,2007,Croatia,85.26845637,95044565502,96.9034,196,56.822,1778,0.076177731
1749,HR,HRV,2008,Croatia,84.99464126,96996177820,98.96221,196,57.048,1994,-0.043848954
1750,HR,HRV,2009,Croatia,72.76179586,89834190531,100.62829,196,57.287,2210,-0.100288339
1751,HR,HRV,2010,Croatia,75.89763047,88305886578,100.71391,196,57.537,2426,-0.028759349
1752,HR,HRV,2011,Croatia,81.27321941,88057515090,99.88217,196,57.8,2642,0.009165586
1753,HR,HRV,2012,Croatia,82.67557876,86131319317,99.76706,196,58.074,2858,-0.043237735
1754,HR,HRV,2013,Croatia,85.59630436,85214950040,NA,196,58.359,3074,0.105625652
1755,HR,HRV,2014,Croatia,90.51233461,84907806158,NA,208,58.656,3290,0.185388461
1756,HT,HTI,1996,Haiti,40.22424216,NA,NA,NA,33.2,82,-1.105180144
1757,HT,HTI,1997,Haiti,36.89473197,NA,NA,NA,33.792,NA,NA
1758,HT,HTI,1998,Haiti,36.5207867,14355351359,NA,NA,34.389,298,-1.306764841
1759,HT,HTI,1999,Haiti,41.94847951,14742446696,NA,NA,34.992,NA,NA
1760,HT,HTI,2000,Haiti,46.10982212,14871478475,NA,NA,35.6,514,-1.297288179
1761,HT,HTI,2001,Haiti,48.50291715,14716413969,NA,NA,37.251,NA,NA
1762,HT,HTI,2002,Haiti,48.12821713,14677930807,NA,NA,38.935,730,-1.790732622
1763,HT,HTI,2003,Haiti,63.6809232,14731128119,NA,NA,40.645,946,-1.815871119
1764,HT,HTI,2004,Haiti,59.36375875,14213869145,NA,NA,42.381,1162,-1.524200439
1765,HT,HTI,2005,Haiti,56.97979588,14468537130,NA,184,44.084,1378,-1.448348999
1766,HT,HTI,2006,Haiti,59.50411547,14794512151,NA,184,45.756,1594,-1.315802693
1767,HT,HTI,2007,Haiti,52.18163645,15289133971,NA,184,47.39,1810,-1.283939362
1768,HT,HTI,2008,Haiti,56.92246299,15418165750,NA,184,48.98,2026,-1.213889718
1769,HT,HTI,2009,Haiti,58.28430641,15893545989,NA,184,50.523,2242,-1.100167274
1770,HT,HTI,2010,Haiti,80.09117744,15019751836,NA,184,52.016,2458,-1.207925439
1771,HT,HTI,2011,Haiti,76.42395346,15849403538,NA,184,53.456,2674,-1.22576201
1772,HT,HTI,2012,Haiti,70.06806661,16306674054,NA,184,54.841,2890,-1.244544029
1773,HT,HTI,2013,Haiti,71.17297532,16999370974,NA,184,56.168,3106,-1.155194998
1774,HT,HTI,2014,Haiti,71.76814323,17466828209,NA,184,57.436,3322,-1.251224995
1775,HU,HUN,1996,Hungary,83.36345225,1.56414E+11,91.42519,NA,65.083,85,0.578485847
1776,HU,HUN,1997,Hungary,94.93730112,1.61771E+11,94.75946,NA,64.956,NA,NA
1777,HU,HUN,1998,Hungary,107.4253613,1.68582E+11,91.3596,NA,64.829,301,0.654127002
1778,HU,HUN,1999,Hungary,113.9314637,1.74051E+11,93.95767,NA,64.702,NA,NA
1779,HU,HUN,2000,Hungary,137.2982708,1.81409E+11,96.1834,NA,64.575,517,0.687796652
1780,HU,HUN,2001,Hungary,131.0048245,1.88391E+11,98.50523,NA,64.67,NA,NA
1781,HU,HUN,2002,Hungary,118.2235303,1.96833E+11,100.14219,NA,65.081,733,0.524350822
1782,HU,HUN,2003,Hungary,116.8092707,2.04399E+11,102.24345,NA,65.489,949,0.603236198
1783,HU,HUN,2004,Hungary,123.4284103,2.14491E+11,95.93939,NA,65.896,1165,0.650468051
1784,HU,HUN,2005,Hungary,127.8604714,2.23832E+11,96.1855,340,66.354,1381,0.615888834
1785,HU,HUN,2006,Hungary,149.7138552,2.32352E+11,95.90943,340,66.863,1597,0.608527064
1786,HU,HUN,2007,Hungary,155.9804925,2.33341E+11,96.07066,340,67.368,1813,0.558783174
1787,HU,HUN,2008,Hungary,159.0328653,2.353E+11,96.61285,330,67.87,2029,0.384220809
1788,HU,HUN,2009,Hungary,145.5963966,2.19866E+11,97.88559,330,68.366,2245,0.34122014
1789,HU,HUN,2010,Hungary,159.2612921,2.215E+11,99.93418,277,68.859,2461,0.252408773
1790,HU,HUN,2011,Hungary,168.3132539,2.25393E+11,100.77067,277,69.348,2677,0.319243908
1791,HU,HUN,2012,Hungary,166.9244596,2.21586E+11,101.86023,277,69.832,2893,0.277985871
1792,HU,HUN,2013,Hungary,168.6168986,2.25774E+11,108.19886,277,70.306,3109,0.286834449
1793,HU,HUN,2014,Hungary,171.2418892,2.34065E+11,NA,277,70.771,3325,0.130889401
1794,ID,IDN,1996,Indonesia,52.26474368,1.27686E+12,50.35956,NA,37.235,88,-0.560622275
1795,ID,IDN,1997,Indonesia,55.99389633,1.33687E+12,54.09882,NA,38.406,NA,NA
1796,ID,IDN,1998,Indonesia,96.18619424,1.16138E+12,54.34609,NA,39.593,304,-1.08210969
1797,ID,IDN,1999,Indonesia,62.94391295,1.17057E+12,54.42705,NA,40.792,NA,NA
1798,ID,IDN,2000,Indonesia,71.43687599,1.22816E+12,55.09762,NA,42.002,520,-0.889635324
1799,ID,IDN,2001,Indonesia,69.7932057,1.27291E+12,55.55807,NA,42.782,NA,NA
1800,ID,IDN,2002,Indonesia,59.07946358,1.33019E+12,57.1851,NA,43.566,736,-1.133944154
1801,ID,IDN,2003,Indonesia,53.61649402,1.39377E+12,60.16173,NA,44.353,952,-0.959952772
1802,ID,IDN,2004,Indonesia,59.76129216,1.46389E+12,61.86945,NA,45.145,1168,-0.89463383
1803,ID,IDN,2005,Indonesia,63.98793587,1.54723E+12,60.13283,NA,45.937,1384,-0.855056643
1804,ID,IDN,2006,Indonesia,56.65712681,1.63234E+12,62.58938,NA,46.732,1600,-0.810471773
1805,ID,IDN,2007,Indonesia,54.82924998,1.73591E+12,70.55849,NA,47.528,1816,-0.582869411
1806,ID,IDN,2008,Indonesia,58.56139963,1.8403E+12,69.7292,NA,48.327,2032,-0.56274724
1807,ID,IDN,2009,Indonesia,45.51212137,1.92549E+12,74.73399,NA,49.124,2248,-0.815825701
1808,ID,IDN,2010,Indonesia,46.70127388,2.04533E+12,76.54019,NA,49.924,2464,-0.745403171
1809,ID,IDN,2011,Indonesia,50.18001318,2.17152E+12,79.21021,NA,50.712,2680,-0.679913998
1810,ID,IDN,2012,Indonesia,49.5828983,2.30246E+12,80.40742,NA,51.488,2896,-0.656442344
1811,ID,IDN,2013,Indonesia,48.74647188,2.43092E+12,82.48971,259,52.252,3112,-0.622196794
1812,ID,IDN,2014,Indonesia,48.20142974,2.55307E+12,NA,253.5,53.003,3328,-0.576973677
1813,IE,IRL,1996,Ireland,138.7588094,1.02536E+11,108.75913,NA,58.144,91,1.793323398
1814,IE,IRL,1997,Ireland,142.3379883,1.13997E+11,110.3133,NA,58.395,NA,NA
1815,IE,IRL,1998,Ireland,157.9906243,1.24158E+11,100.65321,NA,58.645,307,1.58238554
1816,IE,IRL,1999,Ireland,160.1491758,1.3752E+11,99.90394,NA,58.896,NA,NA
1817,IE,IRL,2000,Ireland,175.1742669,1.51587E+11,99.43411,NA,59.146,523,1.444963336
1818,IE,IRL,2001,Ireland,175.1184384,1.60429E+11,98.84489,NA,59.395,NA,NA
1819,IE,IRL,2002,Ireland,163.7809218,1.69954E+11,100.94147,NA,59.649,739,1.404180408
1820,IE,IRL,2003,Ireland,146.3263741,1.76484E+11,104.01601,NA,59.925,955,1.486058354
1821,IE,IRL,2004,Ireland,146.6665996,1.84258E+11,107.53258,NA,60.202,1171,1.296655893
1822,IE,IRL,2005,Ireland,148.4617452,1.95929E+11,109.53949,76,60.477,1387,1.574226499
1823,IE,IRL,2006,Ireland,150.015919,2.08292E+11,110.68822,76,60.752,1603,1.713525295
1824,IE,IRL,2007,Ireland,153.4090819,2.19837E+11,112.88951,76,61.025,1819,1.75057447
1825,IE,IRL,2008,Ireland,159.8132208,2.15083E+11,114.90616,76,61.298,2035,1.758210063
1826,IE,IRL,2009,Ireland,173.6809703,2.02956E+11,118.91978,76,61.569,2251,1.768380761
1827,IE,IRL,2010,Ireland,190.2287852,2.03765E+11,123.46261,76,61.84,2467,1.698514342
1828,IE,IRL,2011,Ireland,184.5020735,2.09038E+11,122.09314,76,62.111,2683,1.540751696
1829,IE,IRL,2012,Ireland,197.2177499,2.09354E+11,126.09333,80,62.386,2899,1.446902633
1830,IE,IRL,2013,Ireland,194.0392942,2.12357E+11,126.47526,80,62.667,3115,1.538362861
1831,IE,IRL,2014,Ireland,209.0751226,2.23398E+11,NA,80,62.952,3331,1.619520307
1832,IL,ISR,1996,Israel,61.36097681,1.34044E+11,89.54109,NA,90.943,92,1.472850442
1833,IL,ISR,1997,Israel,60.53003229,1.39516E+11,NA,NA,91.009,NA,NA
1834,IL,ISR,1998,Israel,59.79722669,1.45448E+11,NA,NA,91.074,308,1.293022752
1835,IL,ISR,1999,Israel,67.76396056,1.50884E+11,100.29897,NA,91.139,NA,NA
1836,IL,ISR,2000,Israel,71.18785672,1.64376E+11,103.00322,NA,91.203,524,1.012011409
1837,IL,ISR,2001,Israel,64.92556856,1.64773E+11,103.9625,NA,91.267,NA,NA
1838,IL,ISR,2002,Israel,68.62368466,1.6466E+11,106.03043,NA,91.33,740,1.29289186
1839,IL,ISR,2003,Israel,70.08719213,1.66599E+11,105.42333,NA,91.393,956,1.073811054
1840,IL,ISR,2004,Israel,78.1581887,1.75119E+11,104.5068,NA,91.456,1172,0.929990411
1841,IL,ISR,2005,Israel,81.47741384,1.82806E+11,104.73612,230,91.518,1388,0.808449686
1842,IL,ISR,2006,Israel,81.11252164,1.93412E+11,104.88754,230,91.58,1604,1.000945449
1843,IL,ISR,2007,Israel,81.49113151,2.05278E+11,104.26852,230,91.641,1820,0.812469065
1844,IL,ISR,2008,Israel,77.28753716,2.11558E+11,102.88162,230,91.702,2036,0.838453889
1845,IL,ISR,2009,Israel,63.7885623,2.14242E+11,101.99169,230,91.763,2252,0.749575615
1846,IL,ISR,2010,Israel,67.8110187,2.26062E+11,102.05584,235,91.824,2468,0.668069184
1847,IL,ISR,2011,Israel,71.47356609,2.37434E+11,101.69799,235,91.886,2684,0.712422907
1848,IL,ISR,2012,Israel,72.44686547,2.44271E+11,101.06399,235,91.949,2900,0.83014673
1849,IL,ISR,2013,Israel,64.64225234,2.52213E+11,101.53176,235,92.012,3116,0.84213537
1850,IL,ISR,2014,Israel,62.92469237,2.58656E+11,NA,235,92.076,3332,0.824699283
1870,IN,IND,1996,India,21.55153995,2.12704E+12,45.47692,NA,26.817,87,-0.402509868
1871,IN,IND,1997,India,22.22954875,2.21318E+12,46.03048,NA,27.028,NA,NA
1872,IN,IND,1998,India,23.29101706,2.35006E+12,NA,NA,27.24,303,-0.283046842
1873,IN,IND,1999,India,24.38790891,2.55794E+12,43.22161,NA,27.453,NA,NA
1874,IN,IND,2000,India,26.43729384,2.65619E+12,45.06362,NA,27.667,519,-0.365157038
1875,IN,IND,2001,India,25.54526907,2.78432E+12,45.34123,NA,27.918,NA,NA
1876,IN,IND,2002,India,29.00009028,2.89024E+12,47.26626,NA,28.244,735,-0.497415543
1877,IN,IND,2003,India,30.06518498,3.11742E+12,49.82318,NA,28.572,951,-0.435560316
1878,IN,IND,2004,India,36.85744745,3.36441E+12,51.5717,NA,28.903,1167,-0.413969755
1879,IN,IND,2005,India,41.30519008,3.67679E+12,54.17274,NA,29.235,1383,-0.397073179
1880,IN,IND,2006,India,45.29779299,4.01741E+12,55.08233,NA,29.569,1599,-0.296676606
1881,IN,IND,2007,India,44.87619241,4.41117E+12,57.4772,NA,29.906,1815,-0.424987257
1882,IN,IND,2008,India,52.26948525,4.5828E+12,60.55574,NA,30.246,2031,-0.361288309
1883,IN,IND,2009,India,45.47695995,4.97142E+12,59.79393,NA,30.587,2247,-0.477370977
1884,IN,IND,2010,India,48.30832072,5.48148E+12,63.29094,NA,30.93,2463,-0.512842774
1885,IN,IND,2011,India,55.02127104,5.84536E+12,66.42168,NA,31.276,2679,-0.572785735
1886,IN,IND,2012,India,55.545006,6.14239E+12,69.16415,NA,31.631,2895,-0.564926863
1887,IN,IND,2013,India,53.28369606,6.56617E+12,68.89721,243,31.994,3111,-0.559140861
1888,IN,IND,2014,India,48.70346901,7.04459E+12,NA,243,32.366,3327,-0.46380192
1889,IQ,IRQ,1996,Iraq,0.026888483,1.47194E+11,38.83859,NA,68.593,90,-1.534892201
1890,IQ,IRQ,1997,Iraq,106.1881699,1.78454E+11,NA,NA,68.405,NA,NA
1891,IQ,IRQ,1998,Iraq,132.2431605,2.40659E+11,NA,NA,68.388,306,-1.250934601
1892,IQ,IRQ,1999,Iraq,138.3146012,2.82972E+11,34.61998,NA,68.442,NA,NA
1893,IQ,IRQ,2000,Iraq,125.3365956,2.86952E+11,37.46913,NA,68.496,522,-1.470732927
1894,IQ,IRQ,2001,Iraq,126.780256,2.93567E+11,37.56386,NA,68.55,NA,NA
1895,IQ,IRQ,2002,Iraq,119.7620477,2.7331E+11,NA,NA,68.604,738,-1.295247316
1896,IQ,IRQ,2003,Iraq,154.2345253,1.82842E+11,42.18261,NA,68.658,954,-1.217936039
1897,IQ,IRQ,2004,Iraq,120.2339771,2.81865E+11,47.61511,NA,68.712,1170,-1.562619805
1898,IQ,IRQ,2005,Iraq,115.7425403,2.94269E+11,NA,312,68.766,1386,-1.458979368
1899,IQ,IRQ,2006,Iraq,89.65051986,3.24162E+11,NA,312,68.819,1602,-1.564229488
1900,IQ,IRQ,2007,Iraq,74.09285311,3.28627E+11,53.45966,312,68.873,1818,-1.57620728
1901,IQ,IRQ,2008,Iraq,81.05554327,3.55667E+11,NA,312,68.927,2034,-1.570878863
1902,IQ,IRQ,2009,Iraq,78.68737882,3.67686E+11,NA,312,68.98,2250,-1.392288685
1903,IQ,IRQ,2010,Iraq,73.49747962,3.91228E+11,NA,312,69.034,2466,-1.31015408
1904,IQ,IRQ,2011,Iraq,72.17132822,4.20752E+11,NA,312,69.098,2682,-1.207195997
1905,IQ,IRQ,2012,Iraq,73.61954128,4.79389E+11,NA,312,69.175,2898,-1.235274434
1906,IQ,IRQ,2013,Iraq,62.02150538,5.10896E+11,NA,312,69.262,3114,-1.252123356
1907,IQ,IRQ,2014,Iraq,63.86756152,5.00073E+11,NA,312,69.361,3330,-1.337827921
1908,IR,IRN,1996,Iran,35.22129915,7.01816E+11,NA,NA,61.087,89,-0.646480083
1909,IR,IRN,1997,Iran,32.64955811,7.11293E+11,74.56137,NA,61.853,NA,NA
1910,IR,IRN,1998,Iran,29.22821965,7.26088E+11,NA,NA,62.588,305,-0.773187041
1911,IR,IRN,1999,Iran,34.88541413,7.4063E+11,78.0428,NA,63.318,NA,NA
1912,IR,IRN,2000,Iran,41.25724746,7.83923E+11,78.58413,NA,64.042,521,-0.573077202
1913,IR,IRN,2001,Iran,40.53556648,8.02676E+11,77.93214,NA,64.758,NA,NA
1914,IR,IRN,2002,Iran,48.17268655,8.67523E+11,77.68005,NA,65.468,737,-0.223650903
1915,IR,IRN,2003,Iran,50.67910578,9.42471E+11,76.78079,NA,66.172,953,-0.295591325
1916,IR,IRN,2004,Iran,53.08661455,9.83343E+11,76.30233,NA,66.869,1169,-0.416440189
1917,IR,IRN,2005,Iran,56.05388359,1.02473E+12,75.84529,344,67.558,1385,-0.43661195
1918,IR,IRN,2006,Iran,54.68715128,1.08318E+12,77.37796,344,68.239,1601,-0.482369095
1919,IR,IRN,2007,Iran,51.51682743,1.18193E+12,77.5143,344,68.864,1817,-0.461447984
1920,IR,IRN,2008,Iran,49.90003521,1.19284E+12,81.0077,344,69.458,2033,-0.706954718
1921,IR,IRN,2009,Iran,45.42150439,1.22045E+12,82.83158,344,70.045,2249,-0.861021042
1922,IR,IRN,2010,Iran,45.73545036,1.30073E+12,81.95505,344,70.626,2465,-0.991351783
1923,IR,IRN,2011,Iran,42.20701976,1.3495E+12,85.11794,344,71.2,2681,-0.924553692
1924,IR,IRN,2012,Iran,43.09286522,1.26032E+12,87.64284,344,71.769,2897,-0.81753844
1925,IR,IRN,2013,Iran,47.26232792,1.23623E+12,86.62177,344,72.32,3113,-0.680513024
1926,IR,IRN,2014,Iran,43.06300372,1.28992E+12,88.40664,344,72.855,3329,-0.570437253
1927,IS,ISL,1996,Iceland,70.37840321,7767944366,103.33096,NA,91.797,86,1.680536509
1928,IS,ISL,1997,Iceland,70.36231104,8149598202,NA,NA,91.96,NA,NA
1929,IS,ISL,1998,Iceland,72.18684005,8680953786,111.83103,NA,92.121,302,2.013052702
1930,IS,ISL,1999,Iceland,69.85040793,9042359802,108.86908,NA,92.267,NA,NA
1931,IS,ISL,2000,Iceland,71.94606251,9469488030,107.40357,NA,92.401,518,2.340502501
1932,IS,ISL,2001,Iceland,75.71505442,9825790158,107.51963,NA,92.532,NA,NA
1933,IS,ISL,2002,Iceland,70.55392683,9870336192,111.7541,NA,92.662,734,2.279693127
1934,IS,ISL,2003,Iceland,68.99419906,10140963543,115.12116,NA,92.789,950,2.315671444
1935,IS,ISL,2004,Iceland,70.75383237,10974583974,108.17069,NA,92.914,1166,2.256557226
1936,IS,ISL,2005,Iceland,72.8695611,11628708471,109.11264,140,93.037,1382,2.327442646
1937,IS,ISL,2006,Iceland,79.43924452,12117855007,109.39719,140,93.159,1598,2.247840405
1938,IS,ISL,2007,Iceland,75.89996019,13268192115,108.87189,140,93.278,1814,2.271464825
1939,IS,ISL,2008,Iceland,85.20123441,13464399701,109.07084,140,93.395,2030,2.441002846
1940,IS,ISL,2009,Iceland,90.6037794,12834108047,107.943,140,93.511,2246,2.056942463
1941,IS,ISL,2010,Iceland,97.26704328,12373534469,109.28977,140,93.624,2462,1.937430143
1942,IS,ISL,2011,Iceland,105.2432598,12619535282,108.55373,140,93.734,2678,1.946184516
1943,IS,ISL,2012,Iceland,107.9092532,12768815754,111.17026,140,93.84,2894,1.866363406
1944,IS,ISL,2013,Iceland,103.3391707,13266285046,NA,140,93.942,3110,1.901058435
1945,IS,ISL,2014,Iceland,100.9921277,13508615029,NA,140,94.042,3326,1.820242524
1946,IT,ITA,1996,Italy,42.96714745,1.8845E+12,89.65814,NA,66.982,93,0.35937351
1947,IT,ITA,1997,Italy,44.66518384,1.9191E+12,90.27091,NA,67.042,NA,NA
1948,IT,ITA,1998,Italy,45.19281486,1.95013E+12,90.39886,NA,67.102,309,0.519977272
1949,IT,ITA,1999,Italy,44.70747835,1.98058E+12,91.64678,NA,67.162,NA,NA
1950,IT,ITA,2000,Italy,50.45446711,2.05406E+12,92.48458,NA,67.222,525,0.720843792
1951,IT,ITA,2001,Italy,50.18806791,2.09047E+12,95.38364,NA,67.282,NA,NA
1952,IT,ITA,2002,Italy,48.17815414,2.09572E+12,97.28629,NA,67.382,741,0.536381364
1953,IT,ITA,2003,Italy,46.24858135,2.09892E+12,98.18098,NA,67.501,957,0.530893922
1954,IT,ITA,2004,Italy,47.52220666,2.13215E+12,98.03749,NA,67.62,1173,0.378160059
1955,IT,ITA,2005,Italy,49.39114235,2.15239E+12,98.28961,340,67.738,1389,0.397337377
1956,IT,ITA,2006,Italy,53.26769451,2.19558E+12,99.0232,340,67.856,1605,0.459131449
1957,IT,ITA,2007,Italy,55.18779218,2.22795E+12,99.62739,340,67.974,1821,0.305910408
